Z,H,temp,temp_ratio,pressure,pressure_ratio,density,density_ratio,c,g
135000.0000000000000000000,132200.0000000000000000000,516.5890000000000000000,1.7928000000000000000,0.0009356900000000000,0.0000000092345000000,0.0000000054647000000,0.0000000044610000000,455.6400000000000000000,9.4030000000000000000
140000.0000000000000000000,137000.0000000000000000000,559.6270000000000000000,1.9421000000000000000,0.0007202900000000000,0.0000000071087000000,0.0000000038313000000,0.0000000031276000000,474.2400000000000000000,9.3886000000000000000
145000.0000000000000000000,141800.0000000000000000000,598.7760000000000000000,2.0780000000000000000,0.0005669000000000000,0.0000000055948000000,0.0000000027805000000,0.0000000022698000000,490.5400000000000000000,9.3741000000000000000
150000.0000000000000000000,146500.0000000000000000000,634.3920000000000000000,2.2016000000000000000,0.0004542200000000000,0.0000000044828000000,0.0000000020752000000,0.0000000016940000000,504.9200000000000000000,9.3597000000000000000
155000.0000000000000000000,151300.0000000000000000000,666.7990000000000000000,2.3141000000000000000,0.0003692900000000000,0.0000000036446000000,0.0000000015848000000,0.0000000012937000000,517.6600000000000000000,9.3453000000000000000
160000.0000000000000000000,156100.0000000000000000000,696.2900000000000000000,2.4164000000000000000,0.0003039400000000000,0.0000000029997000000,0.0000000012336000000,0.0000000010070000000,528.9800000000000000000,9.3310000000000000000
165000.0000000000000000000,160800.0000000000000000000,723.1320000000000000000,2.5096000000000000000,0.0002527700000000000,0.0000000024946000000,0.0000000009752600000,0.0000000007961300000,539.0800000000000000000,9.3167000000000000000
170000.0000000000000000000,165600.0000000000000000000,747.5660000000000000000,2.5944000000000000000,0.0002121000000000000,0.0000000020933000000,0.0000000007815500000,0.0000000006380000000,548.1100000000000000000,9.3024000000000000000
175000.0000000000000000000,170300.0000000000000000000,769.8110000000000000000,2.6716000000000000000,0.0001793600000000000,0.0000000017702000000,0.0000000006338200000,0.0000000005174000000,556.2100000000000000000,9.2882000000000000000
180000.0000000000000000000,175000.0000000000000000000,790.0660000000000000000,2.7419000000000000000,0.0001527200000000000,0.0000000015072000000,0.0000000005194000000,0.0000000004240000000,563.4800000000000000000,9.2740000000000000000
185000.0000000000000000000,179800.0000000000000000000,808.5110000000000000000,2.8059000000000000000,0.0001308100000000000,0.0000000012910000000,0.0000000004295200000,0.0000000003506300000,570.0200000000000000000,9.2598000000000000000
190000.0000000000000000000,184500.0000000000000000000,825.3120000000000000000,2.8642000000000000000,0.0001126500000000000,0.0000000011118000000,0.0000000003580700000,0.0000000002923000000,575.9100000000000000000,9.2457000000000000000
195000.0000000000000000000,189200.0000000000000000000,840.6160000000000000000,2.9173000000000000000,0.0000974890000000000,0.0000000009621400000,0.0000000003006400000,0.0000000002454200000,581.2200000000000000000,9.2316000000000000000
200000.0000000000000000000,193900.0000000000000000000,854.5590000000000000000,2.9657000000000000000,0.0000847360000000000,0.0000000008362800000,0.0000000002540700000,0.0000000002074000000,586.0200000000000000000,9.2175000000000000000
205000.0000000000000000000,198600.0000000000000000000,867.2640000000000000000,3.0098000000000000000,0.0000739430000000000,0.0000000007297600000,0.0000000002159600000,0.0000000001763000000,590.3600000000000000000,9.2035000000000000000
210000.0000000000000000000,203300.0000000000000000000,878.8420000000000000000,3.0499000000000000000,0.0000647570000000000,0.0000000006391100000,0.0000000001845600000,0.0000000001506600000,594.2900000000000000000,9.1895000000000000000
215000.0000000000000000000,208000.0000000000000000000,889.3950000000000000000,3.0866000000000000000,0.0000569020000000000,0.0000000005615700000,0.0000000001584900000,0.0000000001293800000,597.8500000000000000000,9.1755000000000000000
220000.0000000000000000000,212600.0000000000000000000,899.0140000000000000000,3.1200000000000000000,0.0000501500000000000,0.0000000004949400000,0.0000000001367100000,0.0000000001116000000,601.0700000000000000000,9.1615000000000000000
225000.0000000000000000000,217300.0000000000000000000,907.7850000000000000000,3.1504000000000000000,0.0000443210000000000,0.0000000004374100000,0.0000000001183900000,0.0000000000966430000,604.0000000000000000000,9.1476000000000000000
230000.0000000000000000000,222000.0000000000000000000,915.7820000000000000000,3.1781000000000000000,0.0000392700000000000,0.0000000003875600000,0.0000000001029000000,0.0000000000840020000,606.6500000000000000000,9.1337000000000000000
235000.0000000000000000000,226600.0000000000000000000,923.0750000000000000000,3.2035000000000000000,0.0000348790000000000,0.0000000003442300000,0.0000000000897570000,0.0000000000732710000,609.0600000000000000000,9.1199000000000000000
240000.0000000000000000000,231300.0000000000000000000,929.7260000000000000000,3.2265000000000000000,0.0000310510000000000,0.0000000003064400000,0.0000000000785500000,0.0000000000641220000,611.2600000000000000000,9.1061000000000000000
245000.0000000000000000000,235900.0000000000000000000,935.7940000000000000000,3.2476000000000000000,0.0000277010000000000,0.0000000002733900000,0.0000000000689540000,0.0000000000562890000,613.2500000000000000000,9.0923000000000000000
250000.0000000000000000000,240500.0000000000000000000,941.3300000000000000000,3.2668000000000000000,0.0000247620000000000,0.0000000002443900000,0.0000000000607060000,0.0000000000495560000,615.0600000000000000000,9.0785000000000000000
